"id_stone","label_stone","id_word","label_word","wkt","x","y"
10000238,"CIIC 307 (Ogham Stone Concept by RAS Macalister)",17,"LUG","POINT(-7.487778 52.341944)",-7.487778,52.341944
10000238,"CIIC 307 (Ogham Stone Concept by RAS Macalister)",76,"MODDAGNI","POINT(-7.487778 52.341944)",-7.487778,52.341944
10000240,"CIIC 309 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.183333 54.803056)",-6.183333,54.803056
10000240,"CIIC 309 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-6.183333 54.803056)",-6.183333,54.803056
10000241,"CIIC 31 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-7.036389 52.518889)",-7.036389,52.518889
10000241,"CIIC 31 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-7.036389 52.518889)",-7.036389,52.518889
10000241,"CIIC 31 (Ogham Stone Concept by RAS Macalister)",51,"DRUGNO","POINT(-7.036389 52.518889)",-7.036389,52.518889
10000242,"CIIC 310 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.183333 54.803056)",-6.183333,54.803056
10000242,"CIIC 310 (Ogham Stone Concept by RAS Macalister)",12,"BARR","POINT(-6.183333 54.803056)",-6.183333,54.803056
10000242,"CIIC 310 (Ogham Stone Concept by RAS Macalister)",22,"IVA","POINT(-6.183333 54.803056)",-6.183333,54.803056
10000243,"CIIC 311 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.655278 54.307222)",-6.655278,54.307222
10000244,"CIIC 312 (Ogham Stone Concept by RAS Macalister)",12,"BARR","POINT(-6.954444 53.805)",-6.954444,53.805
10000247,"CIIC 315 (Ogham Stone Concept by RAS Macalister)",9,"NIOTA","POINT(-7.5175 54.362222)",-7.5175,54.362222
10000247,"CIIC 315 (Ogham Stone Concept by RAS Macalister)",10,"CUNA","POINT(-7.5175 54.362222)",-7.5175,54.362222
10000248,"CIIC 316 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.744444 55.116667)",-6.744444,55.116667
10000248,"CIIC 316 (Ogham Stone Concept by RAS Macalister)",62,"BROCAGNI","POINT(-6.744444 55.116667)",-6.744444,55.116667
10000249,"CIIC 317 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-7.047778 54.699444)",-7.047778,54.699444
10000249,"CIIC 317 (Ogham Stone Concept by RAS Macalister)",15,"MAGL","POINT(-7.047778 54.699444)",-7.047778,54.699444
10000250,"CIIC 32 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-7.066111 52.6325)",-7.066111,52.6325
10000250,"CIIC 32 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-7.066111 52.6325)",-7.066111,52.6325
10000252,"CIIC 34 (Ogham Stone Concept by RAS Macalister)",5,"KOI","POINT(-7.158611 52.538611)",-7.158611,52.538611
10000252,"CIIC 34 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-7.158611 52.538611)",-7.158611,52.538611
10000253,"CIIC 35 (Ogham Stone Concept by RAS Macalister)",16,"VIR","POINT(-7.121389 52.5775)",-7.121389,52.5775
10000254,"CIIC 36 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-7.360833 52.443889)",-7.360833,52.443889
10000254,"CIIC 36 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-7.360833 52.443889)",-7.360833,52.443889
10000254,"CIIC 36 (Ogham Stone Concept by RAS Macalister)",16,"VIR","POINT(-7.360833 52.443889)",-7.360833,52.443889
10000255,"CIIC 37 (Ogham Stone Concept by RAS Macalister)",2,"AVI","POINT(-7.360833 52.443889)",-7.360833,52.443889
10000255,"CIIC 37 (Ogham Stone Concept by RAS Macalister)",13,"DOV","POINT(-7.360833 52.443889)",-7.360833,52.443889
10000256,"CIIC 38 (Ogham Stone Concept by RAS Macalister)",5,"KOI","POINT(-7.231111 52.471944)",-7.231111,52.471944
10000256,"CIIC 38 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-7.231111 52.471944)",-7.231111,52.471944
10000257,"CIIC 39 (Ogham Stone Concept by RAS Macalister)",20,"BRAN","POINT(-6.476667 53.845)",-6.476667,53.845
10000257,"CIIC 39 (Ogham Stone Concept by RAS Macalister)",86,"BRANOGENI","POINT(-6.476667 53.845)",-6.476667,53.845
10000258,"CIIC 4 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.765556 53.773611)",-8.765556,53.773611
10000258,"CIIC 4 (Ogham Stone Concept by RAS Macalister)",17,"LUG","POINT(-8.765556 53.773611)",-8.765556,53.773611
10000259,"CIIC 40 (Ogham Stone Concept by RAS Macalister)",2,"AVI","POINT(-6.559167 53.673333)",-6.559167,53.673333
10000259,"CIIC 40 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.559167 53.673333)",-6.559167,53.673333
10000259,"CIIC 40 (Ogham Stone Concept by RAS Macalister)",14,"GLAS","POINT(-6.559167 53.673333)",-6.559167,53.673333
10000259,"CIIC 40 (Ogham Stone Concept by RAS Macalister)",35,"INEQAGLAS","POINT(-6.559167 53.673333)",-6.559167,53.673333
10000260,"CIIC 41 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.96 53.735833)",-6.96,53.735833
10000260,"CIIC 41 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-6.96 53.735833)",-6.96,53.735833
10000260,"CIIC 41 (Ogham Stone Concept by RAS Macalister)",17,"LUG","POINT(-6.96 53.735833)",-6.96,53.735833
10000260,"CIIC 41 (Ogham Stone Concept by RAS Macalister)",69,"COVAGNI","POINT(-6.96 53.735833)",-6.96,53.735833
10000262,"CIIC 43 (Ogham Stone Concept by RAS Macalister)",2,"AVI","POINT(-6.6177 52.1173)",-6.6177,52.1173
10000262,"CIIC 43 (Ogham Stone Concept by RAS Macalister)",12,"BARR","POINT(-6.6177 52.1173)",-6.6177,52.1173
10000262,"CIIC 43 (Ogham Stone Concept by RAS Macalister)",40,"BARI","POINT(-6.6177 52.1173)",-6.6177,52.1173
10000263,"CIIC 44 (Ogham Stone Concept by RAS Macalister)",53,"IARNI","POINT(-6.4275 52.215278)",-6.4275,52.215278
10000265,"CIIC 46 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.887778 52.161389)",-6.887778,52.161389
10000265,"CIIC 46 (Ogham Stone Concept by RAS Macalister)",11,"CATTU","POINT(-6.887778 52.161389)",-6.887778,52.161389
10000265,"CIIC 46 (Ogham Stone Concept by RAS Macalister)",18,"ERC","POINT(-6.887778 52.161389)",-6.887778,52.161389
10000265,"CIIC 46 (Ogham Stone Concept by RAS Macalister)",26,"DERCMASOC","POINT(-6.887778 52.161389)",-6.887778,52.161389
10000265,"CIIC 46 (Ogham Stone Concept by RAS Macalister)",52,"ERC","POINT(-6.887778 52.161389)",-6.887778,52.161389
10000266,"CIIC 47 (Ogham Stone Concept by RAS Macalister)",9,"NIOTA","POINT(-6.063611 52.909167)",-6.063611,52.909167
10000266,"CIIC 47 (Ogham Stone Concept by RAS Macalister)",44,"CARI","POINT(-6.063611 52.909167)",-6.063611,52.909167
10000267,"CIIC 48 (Ogham Stone Concept by RAS Macalister)",5,"KOI","POINT(-6.617778 53.016944)",-6.617778,53.016944
10000267,"CIIC 48 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.617778 53.016944)",-6.617778,53.016944
10000268,"CIIC 49 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.624444 52.966389)",-6.624444,52.966389
10000269,"CIIC 5 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.665278 53.896111)",-8.665278,53.896111
10000269,"CIIC 5 (Ogham Stone Concept by RAS Macalister)",38,"ALATTOS","POINT(-8.665278 53.896111)",-8.665278,53.896111
10000271,"CIIC 51 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-6.535 52.998056)",-6.535,52.998056
10000275,"CIIC 55 (Ogham Stone Concept by RAS Macalister)",1,"ANM","POINT(-9.283611 51.733056)",-9.283611,51.733056
10000275,"CIIC 55 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-9.283611 51.733056)",-9.283611,51.733056
10000275,"CIIC 55 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-9.283611 51.733056)",-9.283611,51.733056
10000277,"CIIC 57 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.601944 52.081111)",-8.601944,52.081111
10000277,"CIIC 57 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-8.601944 52.081111)",-8.601944,52.081111
10000277,"CIIC 57 (Ogham Stone Concept by RAS Macalister)",23,"TREN","POINT(-8.601944 52.081111)",-8.601944,52.081111
10000277,"CIIC 57 (Ogham Stone Concept by RAS Macalister)",56,"TRENU","POINT(-8.601944 52.081111)",-8.601944,52.081111
10000278,"CIIC 58 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.601944 52.081111)",-8.601944,52.081111
10000278,"CIIC 58 (Ogham Stone Concept by RAS Macalister)",11,"CATTU","POINT(-8.601944 52.081111)",-8.601944,52.081111
10000279,"CIIC 59 (Ogham Stone Concept by RAS Macalister)",22,"IVA","POINT(-8.453333 52.010278)",-8.453333,52.010278
10000280,"CIIC 6 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.709444 53.728611)",-8.709444,53.728611
10000280,"CIIC 6 (Ogham Stone Concept by RAS Macalister)",81,"QASIGNI","POINT(-8.709444 53.728611)",-8.709444,53.728611
10000282,"CIIC 61 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.360556 52.008611)",-8.360556,52.008611
10000284,"CIIC 63 (Ogham Stone Concept by RAS Macalister)",2,"AVI","POINT(-8.175556 51.969444)",-8.175556,51.969444
10000284,"CIIC 63 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.175556 51.969444)",-8.175556,51.969444
10000284,"CIIC 63 (Ogham Stone Concept by RAS Macalister)",13,"DOV","POINT(-8.175556 51.969444)",-8.175556,51.969444
10000284,"CIIC 63 (Ogham Stone Concept by RAS Macalister)",24,"DOVALESCI","POINT(-8.175556 51.969444)",-8.175556,51.969444
10000284,"CIIC 63 (Ogham Stone Concept by RAS Macalister)",43,"BRUSCCOS","POINT(-8.175556 51.969444)",-8.175556,51.969444
10000284,"CIIC 63 (Ogham Stone Concept by RAS Macalister)",65,"COLOMAGNI","POINT(-8.175556 51.969444)",-8.175556,51.969444
10000284,"CIIC 63 (Ogham Stone Concept by RAS Macalister)",103,"DOVALESCI","POINT(-8.175556 51.969444)",-8.175556,51.969444
10000286,"CIIC 65 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.246111 52.005278)",-8.246111,52.005278
10000287,"CIIC 66 (Ogham Stone Concept by RAS Macalister)",2,"AVI","POINT(-9.935278 51.712222)",-9.935278,51.712222
10000287,"CIIC 66 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-9.935278 51.712222)",-9.935278,51.712222
10000288,"CIIC 67 (Ogham Stone Concept by RAS Macalister)",44,"CARI","POINT(-9.981667 51.628889)",-9.981667,51.628889
10000289,"CIIC 68 (Ogham Stone Concept by RAS Macalister)",17,"LUG","POINT(-9.711944 51.7275)",-9.711944,51.7275
10000290,"CIIC 69 (Ogham Stone Concept by RAS Macalister)",73,"GIRAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000291,"CIIC 70 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000291,"CIIC 70 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000291,"CIIC 70 (Ogham Stone Concept by RAS Macalister)",10,"CUNA","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000291,"CIIC 70 (Ogham Stone Concept by RAS Macalister)",16,"VIR","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000291,"CIIC 70 (Ogham Stone Concept by RAS Macalister)",79,"VIRAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000292,"CIIC 71 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000292,"CIIC 71 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000292,"CIIC 71 (Ogham Stone Concept by RAS Macalister)",64,"COIMAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
10000294,"CIIC 73 (Ogham Stone Concept by RAS Macalister)",89,"DOMNGEN","POINT(-8.956111 51.688333)",-8.956111,51.688333
10000295,"CIIC 74 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.956111 51.688333)",-8.956111,51.688333
10000295,"CIIC 74 (Ogham Stone Concept by RAS Macalister)",10,"CUNA","POINT(-8.956111 51.688333)",-8.956111,51.688333
10000295,"CIIC 74 (Ogham Stone Concept by RAS Macalister)",67,"CONANN","POINT(-8.956111 51.688333)",-8.956111,51.688333
10000296,"CIIC 75 (Ogham Stone Concept by RAS Macalister)",1,"ANM","POINT(-9.185833 51.759444)",-9.185833,51.759444
10000296,"CIIC 75 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-9.185833 51.759444)",-9.185833,51.759444
10000296,"CIIC 75 (Ogham Stone Concept by RAS Macalister)",83,"CASONI","POINT(-9.185833 51.759444)",-9.185833,51.759444
10000297,"CIIC 76 (Ogham Stone Concept by RAS Macalister)",1,"ANM","POINT(-8.893056 51.645)",-8.893056,51.645
10000297,"CIIC 76 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.893056 51.645)",-8.893056,51.645
10000303,"CIIC 81 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.761667 51.816389)",-8.761667,51.816389
10000303,"CIIC 81 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-8.761667 51.816389)",-8.761667,51.816389
10000304,"CIIC 82 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000305,"CIIC 83 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000305,"CIIC 83 (Ogham Stone Concept by RAS Macalister)",42,"BROCI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000306,"CIIC 84 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000307,"CIIC 85 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000308,"CIIC 86 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000309,"CIIC 87 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000310,"CIIC 88 (Ogham Stone Concept by RAS Macalister)",1,"ANM","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000310,"CIIC 88 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000310,"CIIC 88 (Ogham Stone Concept by RAS Macalister)",20,"BRAN","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000311,"CIIC 89 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000311,"CIIC 89 (Ogham Stone Concept by RAS Macalister)",41,"BIR","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000312,"CIIC 9 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-9.330833 54.260278)",-9.330833,54.260278
10000312,"CIIC 9 (Ogham Stone Concept by RAS Macalister)",8,"MUCOI","POINT(-9.330833 54.260278)",-9.330833,54.260278
10000312,"CIIC 9 (Ogham Stone Concept by RAS Macalister)",37,"ACTO","POINT(-9.330833 54.260278)",-9.330833,54.260278
10000313,"CIIC 90 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000313,"CIIC 90 (Ogham Stone Concept by RAS Macalister)",39,"BAIT","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000313,"CIIC 90 (Ogham Stone Concept by RAS Macalister)",84,"CRONUN","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000315,"CIIC 92 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000316,"CIIC 93 (Ogham Stone Concept by RAS Macalister)",18,"ERC","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000316,"CIIC 93 (Ogham Stone Concept by RAS Macalister)",52,"ERC","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000317,"CIIC 94 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000317,"CIIC 94 (Ogham Stone Concept by RAS Macalister)",50,"DOMMO","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000318,"CIIC 95 (Ogham Stone Concept by RAS Macalister)",93,"MEDDO","POINT(-8.071111 52.026944)",-8.071111,52.026944
10000320,"CIIC 97 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.608333 51.838611)",-8.608333,51.838611
10000320,"CIIC 97 (Ogham Stone Concept by RAS Macalister)",22,"IVA","POINT(-8.608333 51.838611)",-8.608333,51.838611
10000321,"CIIC 98 (Ogham Stone Concept by RAS Macalister)",5,"KOI","POINT(-8.608333 51.838611)",-8.608333,51.838611
10000321,"CIIC 98 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-8.608333 51.838611)",-8.608333,51.838611
10000321,"CIIC 98 (Ogham Stone Concept by RAS Macalister)",68,"CORBAGNI","POINT(-8.608333 51.838611)",-8.608333,51.838611
10000322,"CIIC 99 (Ogham Stone Concept by RAS Macalister)",11,"CATTU","POINT(-8.608333 51.838611)",-8.608333,51.838611
10000323,"CIIC 7 (Ogham Stone Concept by RAS Macalister)",2,"AVI","POINT(-9.083889 54.074444)",-9.083889,54.074444
10000323,"CIIC 7 (Ogham Stone Concept by RAS Macalister)",6,"MAQI","POINT(-9.083889 54.074444)",-9.083889,54.074444
10000323,"CIIC 7 (Ogham Stone Concept by RAS Macalister)",63,"CERANI","POINT(-9.083889 54.074444)",-9.083889,54.074444
20000001,"AGHAL/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-9.330833 54.260278)",-9.330833,54.260278
20000001,"AGHAL/1 (Ogham Stone Concept by CISP)",37,"ACTO","POINT(-9.330833 54.260278)",-9.330833,54.260278
20000001,"AGHAL/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-9.330833 54.260278)",-9.330833,54.260278
20000001,"AGHAL/1 (Ogham Stone Concept by CISP)",37,"ACTO","POINT(-9.330833 54.260278)",-9.330833,54.260278
20000002,"AGHAS/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-7.047778 54.699444)",-7.047778,54.699444
20000002,"AGHAS/1 (Ogham Stone Concept by CISP)",15,"MAGL","POINT(-7.047778 54.699444)",-7.047778,54.699444
20000003,"AGHIB/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000003,"AGHIB/1 (Ogham Stone Concept by CISP)",75,"LAIDANN","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000003,"AGHIB/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000003,"AGHIB/1 (Ogham Stone Concept by CISP)",75,"LAIDANN","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000004,"AGHIB/2 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000004,"AGHIB/2 (Ogham Stone Concept by CISP)",75,"LAIDANN","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000004,"AGHIB/2 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000004,"AGHIB/2 (Ogham Stone Concept by CISP)",75,"LAIDANN","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000005,"AGHIB/3 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000005,"AGHIB/3 (Ogham Stone Concept by CISP)",17,"LUG","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000005,"AGHIB/3 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000005,"AGHIB/3 (Ogham Stone Concept by CISP)",17,"LUG","POINT(-10.176111 52.129444)",-10.176111,52.129444
20000006,"AGLIS/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.138056 52.133056)",-10.138056,52.133056
20000006,"AGLIS/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.138056 52.133056)",-10.138056,52.133056
20000007,"AGLIS/2 (Ogham Stone Concept by CISP)",2,"AVI","POINT(-10.138056 52.133056)",-10.138056,52.133056
20000007,"AGLIS/2 (Ogham Stone Concept by CISP)",3,"CELI","POINT(-10.138056 52.133056)",-10.138056,52.133056
20000008,"AHLIS/1 (Ogham Stone Concept by CISP)",73,"GIRAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",10,"CUNA","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",16,"VIR","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",79,"VIRAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",10,"CUNA","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",16,"VIR","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",79,"VIRAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",10,"CUNA","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",16,"VIR","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000009,"AHLIS/2 (Ogham Stone Concept by CISP)",79,"VIRAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",64,"COIMAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",64,"COIMAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",64,"COIMAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000010,"AHLIS/3 (Ogham Stone Concept by CISP)",64,"COIMAGNI","POINT(-8.846944 51.678889)",-8.846944,51.678889
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",9,"NIOTA","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",17,"LUG","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",8,"MUCOI","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",9,"NIOTA","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000011,"AMORE/1 (Ogham Stone Concept by CISP)",17,"LUG","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000012,"AMORE/2 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000012,"AMORE/2 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-7.729167 51.944167)",-7.729167,51.944167
20000014,"ANGAP/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.063056 52.159167)",-10.063056,52.159167
20000015,"ANSCL/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.061076 52.152143)",-10.061076,52.152143
20000015,"ANSCL/1 (Ogham Stone Concept by CISP)",13,"DOV","POINT(-10.061076 52.152143)",-10.061076,52.152143
20000015,"ANSCL/1 (Ogham Stone Concept by CISP)",19,"RITTA","POINT(-10.061076 52.152143)",-10.061076,52.152143
20000016,"ARDCT/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-9.733611 52.165556)",-9.733611,52.165556
20000020,"ARRAG/1 (Ogham Stone Concept by CISP)",1,"ANM","POINT(-10.236944 52.2675)",-10.236944,52.2675
20000020,"ARRAG/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.236944 52.2675)",-10.236944,52.2675
20000020,"ARRAG/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.236944 52.2675)",-10.236944,52.2675
20000020,"ARRAG/1 (Ogham Stone Concept by CISP)",77,"RONANN","POINT(-10.236944 52.2675)",-10.236944,52.2675
20000020,"ARRAG/1 (Ogham Stone Concept by CISP)",6,"MAQI","POINT(-10.236944 52.2675)",-10.236944,52.2675
20000020,"ARRAG/1 (Ogham Stone Concept by CISP)",77,"RONANN","POINT(-10.236944 52.2675)",-10.236944,52.2675
20000023,"BABOR/1 (Ogham Stone Concept by CISP)",2,"AVI","POINT(-8.453333 52.010278)",-8.453333,52.010278
